Value
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
66.223
66.501
66.909
67.332
69.357
69.209
64.895
65.91
68.197
67.603
67.688
66.114
69.878
null
64.354
65.568
66.687
61.44
55.6
56.205
66.978
66.071
66.226
65.443
65.024
64.664
63.916
63.571
65.595
66.002
null
64.324
64.392
64.037
63.94
63.695
61.657
62.665
62.64
62.837
64.502
65.024
64.41
64.338
64.375
63.87
64.177
64.278
null
59.505
56.44
57.056
56.974
56.518
57.235
58.384
58.133
57.279
57.559
58.003
58.036
57.413
57.755
56.143
55.955
56.317
56.506
55.612
55.523
55.075
55.655
55.46
55.317
55.721
56.173
60.47
60.471
58.57
57.995
57.322
57.303
57.225
57.231
57.3
60.534
60.183
59.115
59.205
59.818
57.932
56.194
59.633
60.187
60.291
60.039
58.895
56.973
56.35
56.786
57.477
57.05
56.337
57.271
58.772
57.765
58.662
60.592
60.607
60.601
60.71
60.372
59.881
60.092
60.218
60.522
59.811
60.814
64.056
64.288
66.001
66.446
66.646
66.635
66.561
null
null
null
null
null
null
null
61.866
62.817
65.003
64.226
64.001
63.802
64.118
65.061
64.834
64.067
60.076
58.22
59.055
59.927
61.156
60.433
62.206
62.303
62.008
61.163
59.133
59.884
58.241
58.823
58.053
56.715
56.871
56.687
54.304
57.065
53.184
52.777
51.154
52.749
57.486
58.385
59.148
null
null
null
59.674
58.721
null
null
null
57.953
null
72.179
null
null
null
null
null
null
75.133
78.459
81.719
80.083
81.194
81.126
81.754
80.5
79.424
79.85
79.818
83.175
85.091
85.262
83.706
69.247
82.907
84.732
85.615
85.091
85.613
85.569
83.47
84.706
83.379
83.074
82.872
82.595
82.388
79.745
83.268
83.506
79.196
77.297
79.158
80.573
80.463
81.844
83.863
80.362
80.476
80.377
80.052
80.15
80.413
80.177
78.528
78.563
79.608
80.536
80.554
80.547
80.454
80.081
78.469
80.297
80.222
80.061
80.283
80.169
80.199
78.635
77.374
79.711
80.297
80.045
80.586
81.677
81.715
80.763
81.555
81.93
80.967
80.335
78.49
79.892
79.175
79.021
79.507
80.543
80.081
80.674
80.613
80.389
79.237
78.484
78.625
77.89
78.169
79.005
77.854
78.591
81.891
82.129
81.48
82.292
82.223
80.689
80.164
79.812
79.445
79.277
79.705
81.185
80.56
78.907
74.606
66.368
83.018
85.894
82.168
82.136
82.08
80.318
78.473
80.772
78.345
81.814
82.201
81.783
81.939
78.44
77.927
77.169
59.004
59.503
60.452
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
76.378
77.514
77
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
73.101
67.036
75.007
74.794
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
