Value
61.717
64.041
64.924
65.322
66.71
66.545
65.913
64.969
65.389
65.049
63.831
66.474
67.588
67.859
67.825
67.306
67.065
68.438
67.24
66.315
68.415
67.344
66.719
null
null
null
63.069
63.533
64.233
65.55
65.559
60.746
66.006
67.261
67.805
64.717
67.779
66.551
66.876
68.625
65.738
65.801
64.099
63.47
66.494
67.48
67.786
67.278
61.523
67.575
67.199
66.378
67.259
68.077
68.408
65.196
69.262
67.694
66.8
67.107
66.664
67.452
66.074
68.45
68.06
64.39
64.97
65.271
64.167
67.688
67.962
67.014
66.738
62.947
66.769
64.983
66.612
67.664
68.825
67.747
67.978
68.615
66.995
66.942
68.625
68.407
66.275
67.024
68.143
68.63
65.904
67.265
68.099
67.36
66.5
68.123
68.564
67.837
67.099
65.63
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
73.225
65.114
60.397
70.917
null
null
72.57
64.347
63.159
63.917
64.793
67.473
74.345
75.234
75.219
74.539
74.175
73.292
69.217
71.105
null
null
null
null
null
null
74.951
74.339
65.411
64.9
71.511
74.748
67.36
70.735
65.372
64.809
77.315
70.556
72.573
76.796
75.868
69.208
60.822
68.683
69.263
69.995
72.551
71.583
77.288
68.827
72.139
68.843
68.199
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
